Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
13/02/2016 06:45,0.912,G;Ed,102,26.972,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 07:00,0.912,G;Ed,102,26.972,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 07:15,0.909,G;Ed,102,26.969,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 07:30,0.907,G;Ed,102,26.967,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 07:45,0.905,G;Ed,102,26.965,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 08:00,0.903,G;Ed,102,26.963,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 08:15,0.902,G;Ed,102,26.962,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 08:30,0.901,G;Ed,102,26.961,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 08:45,0.903,G;Ed,102,26.963,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 09:00,0.902,G;Ed,102,26.962,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 09:15,0.898,G;Ed,102,26.958,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 09:30,0.898,G;Ed,102,26.958,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 09:45,0.897,G;Ed,102,26.957,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 10:00,0.897,G;Ed,102,26.957,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 10:15,0.898,G;Ed,102,26.958,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 10:30,0.896,G;Ed,102,26.956,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 10:45,0.895,G;Ed,102,26.955,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 11:00,0.897,G;Ed,102,26.957,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 11:15,0.898,G;Ed,102,26.958,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 11:30,0.899,G;Ed,102,26.959,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 11:45,0.898,G;Ed,102,26.958,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 12:00,0.901,G;Ed,102,26.961,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 12:15,0.902,G;Ed,102,26.962,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 12:30,0.902,G;Ed,102,26.962,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 12:45,0.908,G;Ed,102,26.968,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 13:00,0.917,G;Ed,102,26.977,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 13:15,0.927,G;Ed,102,26.987,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 13:30,0.936,G;Ed,102,26.996,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 13:45,0.937,G;Ed,102,26.997,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 14:00,0.942,G;Ed,102,27.002,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 14:15,0.946,G;Ed,102,27.006,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 14:30,0.944,G;Ed,102,27.004,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 14:45,0.947,G;Ed,102,27.007,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 15:00,0.947,G;Ed,102,27.007,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 15:15,0.95,G;Ed,102,27.01,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 15:30,0.951,G;Ed,102,27.011,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 15:45,0.952,G;Ed,102,27.012,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 16:00,0.952,G;Ed,102,27.012,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 16:15,0.949,G;Ed,102,27.009,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 16:30,0.946,G;Ed,102,27.006,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 16:45,0.941,G;Ed,102,27.001,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 17:00,0.939,G;Ed,102,26.999,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 17:15,0.934,G;Ed,102,26.994,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 17:30,0.929,G;Ed,102,26.989,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 17:45,0.925,G;Ed,102,26.985,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 18:00,0.923,G;Ed,102,26.983,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 18:15,0.921,G;Ed,102,26.981,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 18:30,0.917,G;Ed,102,26.977,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 18:45,0.918,G;Ed,102,26.978,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 19:00,0.914,G;Ed,102,26.974,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 19:15,0.91,G;Ed,102,26.97,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 19:30,0.909,G;Ed,102,26.969,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 19:45,0.906,G;Ed,102,26.966,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 20:00,0.906,G;Ed,102,26.966,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 20:15,0.902,G;Ed,102,26.962,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 20:30,0.901,G;Ed,102,26.961,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 20:45,0.901,G;Ed,102,26.961,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 21:00,0.899,G;Ed,102,26.959,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 21:15,0.899,G;Ed,102,26.959,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 21:30,0.896,G;Ed,102,26.956,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 21:45,0.896,G;Ed,102,26.956,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 22:00,0.893,G;Ed,102,26.953,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 22:15,0.891,G;Ed,102,26.951,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 22:30,0.891,G;Ed,102,26.951,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 22:45,0.889,G;Ed,102,26.949,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 23:00,0.889,G;Ed,102,26.949,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 23:15,0.886,G;Ed,102,26.946,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 23:30,0.887,G;Ed,102,26.947,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
13/02/2016 23:45,0.886,G;Ed,102,26.946,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 00:00,0.882,G;Ed,102,26.942,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 00:15,0.885,G;Ed,102,26.945,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 00:30,0.88,G;Ed,102,26.94,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 00:45,0.879,G;Ed,102,26.939,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 01:00,0.877,G;Ed,102,26.937,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 01:15,0.876,G;Ed,102,26.936,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 01:30,0.874,G;Ed,102,26.934,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 01:45,0.871,G;Ed,102,26.931,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 02:00,0.87,G;Ed,102,26.93,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 02:15,0.871,G;Ed,102,26.931,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 02:30,0.867,G;Ed,102,26.927,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 02:45,0.865,G;Ed,102,26.925,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 03:00,0.865,G;Ed,102,26.925,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 03:15,0.862,G;Ed,102,26.922,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 03:30,0.862,G;Ed,102,26.922,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 03:45,0.857,G;Ed,102,26.917,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 04:00,0.86,G;Ed,102,26.92,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 04:15,0.857,G;Ed,102,26.917,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 04:30,0.854,G;Ed,102,26.914,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 04:45,0.851,G;Ed,102,26.911,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 05:00,0.851,G;Ed,102,26.911,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 05:15,0.848,G;Ed,102,26.908,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 05:30,0.848,G;Ed,102,26.908,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 05:45,0.845,G;Ed,102,26.905,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 06:00,0.841,G;Ed,102,26.901,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 06:15,0.842,G;Ed,102,26.902,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 06:30,0.841,G;Ed,102,26.901,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 06:45,0.838,G;Ed,102,26.898,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 07:00,0.836,G;Ed,102,26.896,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 07:15,0.836,G;Ed,102,26.896,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 07:30,0.831,G;Ed,102,26.891,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 07:45,0.831,G;Ed,102,26.891,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 08:00,0.831,G;Ed,102,26.891,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 08:15,0.827,G;Ed,102,26.887,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 08:30,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 08:45,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 09:00,0.826,G;Ed,102,26.886,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 09:15,0.82,G;Ed,102,26.88,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 09:30,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 09:45,0.82,G;Ed,102,26.88,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 10:00,0.82,G;Ed,102,26.88,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 10:15,0.818,G;Ed,102,26.878,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 10:30,0.815,G;Ed,102,26.875,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 10:45,0.818,G;Ed,102,26.878,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 11:00,0.814,G;Ed,102,26.874,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 11:15,0.814,G;Ed,102,26.874,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 11:30,0.813,G;Ed,102,26.873,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 11:45,0.815,G;Ed,102,26.875,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 12:00,0.816,G;Ed,102,26.876,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 12:15,0.815,G;Ed,102,26.875,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 12:30,0.818,G;Ed,102,26.878,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 12:45,0.819,G;Ed,102,26.879,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 13:00,0.82,G;Ed,102,26.88,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 13:15,0.819,G;Ed,102,26.879,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 13:30,0.82,G;Ed,102,26.88,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 13:45,0.822,G;Ed,102,26.882,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 14:00,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 14:15,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 14:30,0.822,G;Ed,102,26.882,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 14:45,0.822,G;Ed,102,26.882,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 15:00,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 15:15,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 15:30,0.824,G;Ed,102,26.884,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 15:45,0.824,G;Ed,102,26.884,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 16:00,0.826,G;Ed,102,26.886,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 16:15,0.824,G;Ed,102,26.884,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 16:30,0.825,G;Ed,102,26.885,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 16:45,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 17:00,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 17:15,0.819,G;Ed,102,26.879,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 17:30,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 17:45,0.821,G;Ed,102,26.881,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 18:00,0.815,G;Ed,102,26.875,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 18:15,0.815,G;Ed,102,26.875,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 18:30,0.812,G;Ed,102,26.872,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 18:45,0.811,G;Ed,102,26.871,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 19:00,0.807,G;Ed,102,26.867,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 19:15,0.806,G;Ed,102,26.866,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 19:30,0.807,G;Ed,102,26.867,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 19:45,0.805,G;Ed,102,26.865,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 20:00,0.803,G;Ed,102,26.863,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 20:15,0.803,G;Ed,102,26.863,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 20:30,0.8,G;Ed,102,26.86,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 20:45,0.8,G;Ed,102,26.86,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 21:00,0.798,G;Ed,102,26.858,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 21:15,0.796,G;Ed,102,26.856,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 21:30,0.797,G;Ed,102,26.857,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 21:45,0.797,G;Ed,102,26.857,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 22:00,0.794,G;Ed,102,26.854,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 22:15,0.794,G;Ed,102,26.854,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 22:30,0.796,G;Ed,102,26.856,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 22:45,0.792,G;Ed,102,26.852,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 23:00,0.794,G;Ed,102,26.854,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 23:15,0.79,G;Ed,102,26.85,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 23:30,0.791,G;Ed,102,26.851,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
14/02/2016 23:45,0.792,G;Ed,102,26.852,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 00:00,0.789,G;Ed,102,26.849,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 00:15,0.785,G;Ed,102,26.845,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 00:30,0.783,G;Ed,102,26.843,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 00:45,0.782,G;Ed,102,26.842,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 01:00,0.781,G;Ed,102,26.841,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 01:15,0.783,G;Ed,102,26.843,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 01:30,0.777,G;Ed,102,26.837,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 01:45,0.777,G;Ed,102,26.837,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 02:00,0.778,G;Ed,102,26.838,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 02:15,0.778,G;Ed,102,26.838,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 02:30,0.774,G;Ed,102,26.834,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 02:45,0.773,G;Ed,102,26.833,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 03:00,0.77,G;Ed,102,26.83,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 03:15,0.768,G;Ed,102,26.828,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 03:30,0.767,G;Ed,102,26.827,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 03:45,0.765,G;Ed,102,26.825,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 04:00,0.765,G;Ed,102,26.825,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 04:15,0.761,G;Ed,102,26.821,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 04:30,0.759,G;Ed,102,26.819,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 04:45,0.758,G;Ed,102,26.818,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 05:00,0.758,G;Ed,102,26.818,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 05:15,0.756,G;Ed,102,26.816,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 05:30,0.756,G;Ed,102,26.816,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 05:45,0.754,G;Ed,102,26.814,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 06:00,0.753,G;Ed,102,26.813,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 06:15,0.75,G;Ed,102,26.81,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 06:30,0.749,G;Ed,102,26.809,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 06:45,0.745,G;Ed,102,26.805,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 07:00,0.747,G;Ed,102,26.807,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 07:15,0.744,G;Ed,102,26.804,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 07:30,0.741,G;Ed,102,26.801,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 07:45,0.74,G;Ed,102,26.8,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 08:00,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 08:15,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 08:30,0.734,G;Ed,102,26.794,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 08:45,0.735,G;Ed,102,26.795,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 09:00,0.736,G;Ed,102,26.796,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 09:15,0.735,G;Ed,102,26.795,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 09:30,0.733,G;Ed,102,26.793,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 09:45,0.732,G;Ed,102,26.792,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 10:00,0.731,G;Ed,102,26.791,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 10:15,0.73,G;Ed,102,26.79,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 10:30,0.73,G;Ed,102,26.79,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 10:45,0.73,G;Ed,102,26.79,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 11:00,0.733,G;Ed,102,26.793,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 11:15,0.734,G;Ed,102,26.794,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 11:30,0.736,G;Ed,102,26.796,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 11:45,0.736,G;Ed,102,26.796,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 12:00,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 12:15,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 12:30,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 12:45,0.739,G;Ed,102,26.799,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 13:00,0.739,G;Ed,102,26.799,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 13:15,0.738,G;Ed,102,26.798,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 13:30,0.74,G;Ed,102,26.8,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 13:45,0.743,G;Ed,102,26.803,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 14:00,0.744,G;Ed,102,26.804,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 14:15,0.744,G;Ed,102,26.804,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 14:30,0.745,G;Ed,102,26.805,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 14:45,0.743,G;Ed,102,26.803,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 15:00,0.742,G;Ed,102,26.802,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 15:15,0.742,G;Ed,102,26.802,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 15:30,0.745,G;Ed,102,26.805,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 15:45,0.744,G;Ed,102,26.804,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 16:00,0.744,G;Ed,102,26.804,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 16:15,0.741,G;Ed,102,26.801,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 16:30,0.74,G;Ed,102,26.8,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 16:45,0.74,G;Ed,102,26.8,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 17:00,0.743,G;Ed,102,26.803,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 17:15,0.739,G;Ed,102,26.799,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 17:30,0.737,G;Ed,102,26.797,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 17:45,0.737,G;Ed,102,26.797,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 18:00,0.737,G;Ed,102,26.797,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 18:15,0.736,G;Ed,102,26.796,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 18:30,0.734,G;Ed,102,26.794,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 18:45,0.731,G;Ed,102,26.791,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 19:00,0.733,G;Ed,102,26.793,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 19:15,0.729,G;Ed,102,26.789,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 19:30,0.729,G;Ed,102,26.789,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 19:45,0.729,G;Ed,102,26.789,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 20:00,0.729,G;Ed,102,26.789,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 20:15,0.727,G;Ed,102,26.787,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 20:30,0.727,G;Ed,102,26.787,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
